Date,Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,NOx(GT)_Simulated
03/09/2004,09.00.00,-200.0,1300.0,-200.0,20.0,1296.0,-200.0,489.0,-200.0,1989.0,1639.0,26.7,45.7,1.5747,26.55256723957304
03/09/2004,10.00.00,-200.0,1311.0,-200.0,18.9,1267.0,-200.0,524.0,-200.0,1941.0,1662.0,31.4,34.5,1.5599,20.870704664164386
03/09/2004,11.00.00,-200.0,1232.0,-200.0,17.0,1210.0,-200.0,565.0,-200.0,1832.0,1478.0,34.5,28.5,1.5324,22.555239980209677
03/09/2004,12.00.00,-200.0,1113.0,-200.0,13.4,1096.0,-200.0,635.0,-200.0,1636.0,1050.0,36.4,23.6,1.4064,22.981944090760756
03/09/2004,13.00.00,-200.0,1048.0,-200.0,11.2,1021.0,-200.0,698.0,-200.0,1570.0,846.0,35.1,23.2,1.2884,14.453355304575961
03/09/2004,14.00.00,-200.0,1054.0,-200.0,11.6,1036.0,-200.0,697.0,-200.0,1585.0,830.0,35.7,22.2,1.2765,27.33433064759049
03/09/2004,15.00.00,-200.0,1104.0,-200.0,13.5,1102.0,-200.0,670.0,-200.0,1609.0,1480.0,37.6,19.6,1.2534,34.584314548870154
03/09/2004,16.00.00,-200.0,1130.0,-200.0,13.9,1113.0,-200.0,674.0,-200.0,1623.0,1127.0,38.8,17.6,1.1979,28.351421936793336
03/09/2004,17.00.00,4.6,1229.0,-200.0,21.9,1348.0,-200.0,565.0,-200.0,1830.0,1445.0,39.3,16.0,1.1138,43.466178969662664
03/09/2004,18.00.00,4.3,1347.0,-200.0,23.2,1382.0,-200.0,529.0,-200.0,1961.0,1543.0,37.0,23.6,1.4639,45.968037828937234
03/09/2004,19.00.00,4.9,1424.0,-200.0,24.5,1417.0,-200.0,488.0,-200.0,2092.0,1674.0,33.2,30.1,1.5095,57.36007425476683
03/09/2004,20.00.00,4.0,1305.0,-200.0,16.3,1188.0,-200.0,546.0,-200.0,1843.0,1524.0,31.0,33.1,1.462,63.323986963238276
03/09/2004,21.00.00,2.6,1180.0,-200.0,13.1,1088.0,-200.0,619.0,-200.0,1662.0,1339.0,29.5,33.4,1.3562,68.32826935236879
03/09/2004,22.00.00,1.3,1029.0,-200.0,8.1,904.0,-200.0,709.0,-200.0,1460.0,992.0,29.1,36.7,1.4502,72.11585403099379
03/09/2004,23.00.00,1.5,1080.0,-200.0,8.1,902.0,-200.0,702.0,-200.0,1516.0,1048.0,27.8,40.7,1.5002,72.26600758289084
04/09/2004,00.00.00,2.2,1197.0,-200.0,11.4,1029.0,-200.0,601.0,-200.0,1628.0,1362.0,26.0,45.3,1.4999,86.02592733965038
04/09/2004,01.00.00,1.2,1006.0,-200.0,6.7,845.0,-200.0,738.0,-200.0,1430.0,978.0,25.8,45.4,1.487,79.64788902752568
04/09/2004,02.00.00,0.9,987.0,-200.0,6.2,820.0,-200.0,772.0,-200.0,1400.0,935.0,25.4,45.9,1.4684,85.91936587199488
04/09/2004,03.00.00,0.8,958.0,-200.0,4.5,735.0,-200.0,816.0,-200.0,1409.0,906.0,25.2,46.4,1.464,70.57102473442623
04/09/2004,04.00.00,0.8,962.0,-200.0,4.7,747.0,-200.0,813.0,-200.0,1431.0,913.0,23.0,52.7,1.4568,63.73767326015873
04/09/2004,05.00.00,0.8,958.0,-200.0,4.6,744.0,-200.0,809.0,-200.0,1419.0,903.0,22.1,54.5,1.4337,57.86668418099329
04/09/2004,06.00.00,1.0,976.0,-200.0,5.3,780.0,-200.0,795.0,-200.0,1467.0,898.0,22.5,53.6,1.4422,55.3886041464975
04/09/2004,07.00.00,1.7,1088.0,-200.0,9.1,945.0,-200.0,636.0,-200.0,1613.0,1165.0,22.0,55.4,1.4436,45.94701167259195
04/09/2004,08.00.00,1.9,1159.0,-200.0,11.0,1016.0,-200.0,595.0,-200.0,1681.0,1260.0,23.4,51.6,1.4639,37.403904005201476
04/09/2004,09.00.00,2.0,1156.0,-200.0,10.3,988.0,-200.0,615.0,-200.0,1634.0,1250.0,26.7,43.0,1.4808,25.056776460566205
04/09/2004,10.00.00,2.2,1202.0,-200.0,11.2,1021.0,-200.0,649.0,-200.0,1644.0,1226.0,31.3,32.9,1.4771,19.81244079856989
04/09/2004,11.00.00,2.3,1226.0,-200.0,12.9,1080.0,-200.0,622.0,-200.0,1697.0,1188.0,34.8,27.1,1.4837,24.057397039847885
04/09/2004,12.00.00,2.3,1181.0,-200.0,13.2,1091.0,-200.0,638.0,-200.0,1637.0,1072.0,38.3,21.5,1.4263,29.189747780836235
04/09/2004,13.00.00,1.8,1062.0,-200.0,9.8,969.0,-200.0,729.0,-200.0,1459.0,782.0,37.1,21.2,1.3107,18.3580128980733
04/09/2004,14.00.00,1.4,1013.0,-200.0,7.9,897.0,-200.0,798.0,-200.0,1351.0,594.0,37.3,20.3,1.2771,27.559264738964547
04/09/2004,15.00.00,1.6,1029.0,-200.0,8.3,913.0,-200.0,787.0,-200.0,1373.0,607.0,38.3,19.3,1.2736,28.87533684423665
04/09/2004,16.00.00,2.3,1144.0,-200.0,11.9,1046.0,-200.0,682.0,-200.0,1564.0,879.0,40.7,17.0,1.2793,38.6498801197038
04/09/2004,17.00.00,2.4,1159.0,-200.0,12.3,1059.0,-200.0,664.0,-200.0,1580.0,945.0,39.5,18.5,1.3076,47.09783925572195
04/09/2004,18.00.00,2.1,1113.0,-200.0,10.0,978.0,-200.0,705.0,-200.0,1538.0,946.0,36.6,22.6,1.3664,53.3892448913433
04/09/2004,19.00.00,1.8,1100.0,-200.0,9.1,944.0,-200.0,730.0,-200.0,1524.0,882.0,32.8,28.2,1.3842,65.35191436800618
04/09/2004,20.00.00,1.7,1037.0,-200.0,7.8,890.0,-200.0,765.0,-200.0,1408.0,735.0,30.7,30.7,1.3338,60.21791317184355
04/09/2004,21.00.00,1.9,1055.0,-200.0,10.3,988.0,-200.0,720.0,-200.0,1490.0,874.0,30.1,28.7,1.2052,60.27857712434782
04/09/2004,22.00.00,1.6,980.0,-200.0,8.0,901.0,-200.0,812.0,-200.0,1369.0,731.0,29.7,25.4,1.044,72.89808712159918
04/09/2004,23.00.00,2.6,1083.0,-200.0,13.3,1094.0,-200.0,706.0,-200.0,1537.0,926.0,29.6,24.3,0.9889,79.84575907483416
05/09/2004,00.00.00,5.8,1399.0,-200.0,30.3,1558.0,-200.0,473.0,-200.0,2052.0,1652.0,28.0,29.1,1.0846,76.43255449331696
05/09/2004,01.00.00,3.0,1194.0,-200.0,18.5,1255.0,-200.0,555.0,-200.0,1694.0,1452.0,27.2,33.3,1.1788,87.53952815450441
05/09/2004,02.00.00,1.5,970.0,-200.0,7.3,870.0,-200.0,792.0,-200.0,1376.0,943.0,27.5,30.9,1.1155,82.53916365342495
05/09/2004,03.00.00,0.9,898.0,-200.0,4.2,721.0,-200.0,912.0,-200.0,1264.0,594.0,27.1,33.3,1.1762,78.07975090253349
05/09/2004,04.00.00,1.1,929.0,-200.0,5.1,769.0,-200.0,879.0,-200.0,1335.0,607.0,26.4,35.1,1.1919,56.57319188697331
05/09/2004,05.00.00,0.9,913.0,-200.0,4.4,734.0,-200.0,864.0,-200.0,1338.0,646.0,25.6,37.6,1.2131,57.946333785495156
05/09/2004,06.00.00,0.7,854.0,-200.0,2.2,600.0,-200.0,1102.0,-200.0,1252.0,542.0,25.4,38.6,1.2352,49.21231745860876
05/09/2004,07.00.00,0.6,881.0,-200.0,2.9,647.0,-200.0,964.0,-200.0,1250.0,550.0,25.5,38.2,1.2296,42.92533828076424
05/09/2004,08.00.00,0.7,867.0,-200.0,2.5,618.0,-200.0,1042.0,-200.0,1231.0,488.0,27.0,34.3,1.2089,32.76196407564205
05/09/2004,09.00.00,0.8,885.0,-200.0,2.8,638.0,-200.0,1059.0,-200.0,1248.0,484.0,29.9,29.6,1.2296,17.542740239944756
05/09/2004,10.00.00,0.9,899.0,-200.0,3.0,654.0,-200.0,1037.0,-200.0,1254.0,481.0,31.9,26.8,1.2477,31.13326804707306
05/09/2004,11.00.00,1.0,886.0,-200.0,2.7,633.0,-200.0,1071.0,-200.0,1214.0,453.0,33.0,23.5,1.1583,16.085956474871093
05/09/2004,12.00.00,0.9,864.0,-200.0,3.0,651.0,-200.0,1096.0,-200.0,1193.0,443.0,34.5,19.3,1.0369,19.195295309260057
05/09/2004,13.00.00,0.7,822.0,-200.0,2.4,611.0,-200.0,1191.0,-200.0,1138.0,403.0,33.2,19.0,0.9533,22.422856905930665
05/09/2004,14.00.00,0.6,810.0,-200.0,2.2,597.0,-200.0,1255.0,-200.0,1106.0,361.0,32.2,20.5,0.9699,25.216002981049687
05/09/2004,15.00.00,0.6,784.0,-200.0,1.9,576.0,-200.0,1327.0,-200.0,1060.0,342.0,32.6,17.5,0.8467,24.3214905024144
05/09/2004,16.00.00,0.8,823.0,-200.0,2.7,633.0,-200.0,1228.0,-200.0,1103.0,366.0,33.0,17.5,0.8683,37.04079746109896
05/09/2004,17.00.00,0.9,863.0,-200.0,3.4,678.0,-200.0,1153.0,-200.0,1139.0,434.0,32.9,17.5,0.8622,46.74019754710252
05/09/2004,18.00.00,1.1,880.0,-200.0,4.3,728.0,-200.0,1046.0,-200.0,1167.0,514.0,31.6,18.0,0.8243,51.398345292375836
05/09/2004,19.00.00,1.7,951.0,-200.0,7.0,859.0,-200.0,897.0,-200.0,1267.0,718.0,29.3,20.4,0.8162,54.48619420524022
05/09/2004,20.00.00,1.5,942.0,-200.0,5.5,786.0,-200.0,930.0,-200.0,1245.0,705.0,27.8,24.4,0.9002,72.04106164046927
05/09/2004,21.00.00,1.6,988.0,-200.0,7.0,859.0,-200.0,845.0,-200.0,1341.0,799.0,27.1,26.9,0.9524,69.48973622395603
05/09/2004,22.00.00,1.7,1008.0,-200.0,6.7,845.0,-200.0,832.0,-200.0,1349.0,856.0,26.3,29.5,0.9959,72.71226365002862
05/09/2004,23.00.00,1.3,965.0,-200.0,5.1,769.0,-200.0,878.0,-200.0,1315.0,667.0,25.9,32.9,1.0826,71.81471492342668
06/09/2004,00.00.00,1.3,957.0,-200.0,4.1,717.0,-200.0,911.0,-200.0,1322.0,579.0,25.3,36.9,1.1764,85.97608697921783
06/09/2004,01.00.00,1.0,921.0,-200.0,3.2,666.0,-200.0,954.0,-200.0,1288.0,480.0,24.8,40.1,1.2378,75.25227804246148
06/09/2004,02.00.00,0.6,854.0,-200.0,1.7,562.0,-200.0,1106.0,-200.0,1224.0,400.0,24.3,42.9,1.2906,81.14173080501759
06/09/2004,03.00.00,0.5,826.0,-200.0,1.0,504.0,-200.0,1250.0,-200.0,1204.0,385.0,24.0,45.5,1.3404,72.78806723406306
06/09/2004,04.00.00,-200.0,828.0,-200.0,1.0,501.0,-200.0,1281.0,-200.0,1189.0,385.0,23.9,47.4,1.3881,69.33624469484195
06/09/2004,05.00.00,0.4,892.0,-200.0,1.9,580.0,-200.0,1076.0,-200.0,1271.0,516.0,23.5,49.1,1.3991,63.93017725623403
06/09/2004,06.00.00,0.7,954.0,-200.0,3.1,660.0,-200.0,938.0,-200.0,1342.0,728.0,23.7,49.2,1.4195,54.82477707239849
06/09/2004,07.00.00,1.8,1120.0,-200.0,7.8,890.0,-200.0,728.0,-200.0,1546.0,1035.0,23.6,49.6,1.4247,42.599526712856694
06/09/2004,08.00.00,1.9,1096.0,-200.0,8.5,921.0,-200.0,716.0,-200.0,1534.0,988.0,24.3,45.4,1.365,42.26046153548841
06/09/2004,09.00.00,1.7,1058.0,-200.0,8.0,898.0,-200.0,749.0,-200.0,1470.0,977.0,26.3,38.3,1.2932,32.36852787135755
06/09/2004,10.00.00,1.3,977.0,-200.0,5.7,800.0,-200.0,843.0,-200.0,1372.0,778.0,27.6,34.2,1.2464,14.175423966762827
06/09/2004,11.00.00,1.4,977.0,-200.0,6.6,840.0,-200.0,827.0,-200.0,1390.0,736.0,29.2,29.1,1.1586,26.36928564040722
06/09/2004,12.00.00,1.3,943.0,-200.0,5.3,777.0,-200.0,880.0,-200.0,1333.0,632.0,29.2,28.6,1.1423,18.967057322099507
06/09/2004,13.00.00,1.4,964.0,-200.0,6.0,814.0,-200.0,850.0,-200.0,1369.0,689.0,29.4,28.3,1.1434,25.627590722015967
06/09/2004,14.00.00,1.2,953.0,-200.0,5.4,781.0,-200.0,889.0,-200.0,1356.0,641.0,29.8,28.0,1.1558,24.085621575321092
06/09/2004,15.00.00,1.3,967.0,-200.0,6.1,814.0,-200.0,854.0,-200.0,1385.0,703.0,30.1,26.7,1.1217,20.344810187471527
06/09/2004,16.00.00,1.5,996.0,-200.0,6.7,843.0,-200.0,840.0,-200.0,1394.0,765.0,30.1,27.2,1.1406,27.133110887272107
06/09/2004,17.00.00,2.3,1091.0,-200.0,11.7,1039.0,-200.0,699.0,-200.0,1586.0,923.0,29.6,27.5,1.1229,37.349423290218326
06/09/2004,18.00.00,2.6,1114.0,-200.0,13.5,1101.0,-200.0,663.0,-200.0,1632.0,1057.0,29.6,27.7,1.1278,44.74650896087685
06/09/2004,19.00.00,2.9,1133.0,-200.0,13.5,1101.0,-200.0,647.0,-200.0,1669.0,1105.0,28.0,30.1,1.1226,63.77232651849013
06/09/2004,20.00.00,1.8,1031.0,-200.0,8.5,921.0,-200.0,731.0,-200.0,1490.0,897.0,26.8,33.8,1.1723,61.99190088199191
06/09/2004,21.00.00,1.3,952.0,-200.0,5.5,787.0,-200.0,856.0,-200.0,1342.0,723.0,25.7,35.8,1.16,67.98150405941333
06/09/2004,22.00.00,1.3,949.0,-200.0,5.8,804.0,-200.0,835.0,-200.0,1365.0,740.0,25.4,35.2,1.1255,79.16585861319726
06/09/2004,23.00.00,1.2,932.0,-200.0,4.8,752.0,-200.0,889.0,-200.0,1310.0,687.0,25.0,37.3,1.1614,77.59979801444594
07/09/2004,00.00.00,1.2,966.0,-200.0,5.2,774.0,-200.0,859.0,-200.0,1352.0,644.0,24.6,40.5,1.2362,73.40393398550975
07/09/2004,01.00.00,0.8,888.0,-200.0,3.0,653.0,-200.0,973.0,-200.0,1272.0,497.0,24.2,43.8,1.3057,68.29124119418347
07/09/2004,02.00.00,0.6,847.0,-200.0,2.7,634.0,-200.0,1012.0,-200.0,1258.0,525.0,24.0,43.7,1.2876,79.14991527798819
07/09/2004,03.00.00,0.6,856.0,-200.0,3.6,687.0,-200.0,955.0,-200.0,1260.0,726.0,21.9,48.3,1.2522,72.15630551958202
07/09/2004,04.00.00,0.6,881.0,-200.0,4.4,735.0,-200.0,876.0,-200.0,1308.0,783.0,22.4,47.2,1.2593,73.62004353359274
07/09/2004,05.00.00,0.7,882.0,-200.0,4.0,711.0,-200.0,936.0,-200.0,1310.0,741.0,22.9,46.5,1.2861,63.4394011488433
07/09/2004,06.00.00,1.3,1016.0,-200.0,7.7,888.0,169.0,776.0,64.0,1485.0,1040.0,23.1,47.0,1.3122,57.69722661329732
07/09/2004,07.00.00,2.5,1228.0,-200.0,13.9,1113.0,231.0,628.0,72.0,1719.0,1324.0,23.7,46.2,1.3376,42.52109453698848
07/09/2004,08.00.00,3.4,1311.0,-200.0,22.0,1350.0,232.0,529.0,73.0,1957.0,1486.0,25.8,41.9,1.3688,32.52331535684312
07/09/2004,09.00.00,2.1,1081.0,-200.0,10.2,983.0,145.0,703.0,64.0,1546.0,1079.0,27.3,38.3,1.3669,24.60277441350489
07/09/2004,10.00.00,2.2,1104.0,-200.0,10.4,993.0,170.0,705.0,74.0,1539.0,1081.0,31.0,29.1,1.2885,19.81248317345334
07/09/2004,11.00.00,1.7,991.0,-200.0,8.0,898.0,214.0,787.0,89.0,1412.0,806.0,31.6,25.5,1.1638,12.160828654807245
07/09/2004,12.00.00,2.1,1008.0,-200.0,10.1,980.0,-200.0,755.0,-200.0,1465.0,825.0,32.5,21.2,1.0173,26.19111218430362
07/09/2004,13.00.00,2.2,986.0,-200.0,10.7,1005.0,-200.0,752.0,-200.0,1439.0,907.0,31.7,20.5,0.9428,20.699913511207576
07/09/2004,14.00.00,1.4,948.0,-200.0,7.9,893.0,-200.0,828.0,-200.0,1374.0,768.0,31.5,21.5,0.9768,18.577220893593314
07/09/2004,15.00.00,1.4,919.0,-200.0,7.1,862.0,-200.0,851.0,-200.0,1293.0,697.0,31.6,20.8,0.9562,28.243444493797025
07/09/2004,16.00.00,1.6,958.0,-200.0,9.0,940.0,-200.0,820.0,-200.0,1380.0,728.0,32.4,19.4,0.9279,41.46004356769105
07/09/2004,17.00.00,2.3,1037.0,-200.0,11.2,1021.0,-200.0,747.0,-200.0,1451.0,786.0,31.7,20.3,0.9336,47.39447312492869
07/09/2004,18.00.00,3.3,1120.0,-200.0,16.0,1181.0,-200.0,653.0,-200.0,1604.0,1028.0,31.1,21.0,0.9337,53.57634789136614
07/09/2004,19.00.00,4.1,1205.0,-200.0,19.9,1294.0,-200.0,579.0,-200.0,1744.0,1317.0,28.9,25.4,0.9933,62.93284143861261
07/09/2004,20.00.00,3.3,1172.0,-200.0,15.3,1159.0,-200.0,597.0,-200.0,1653.0,1290.0,27.4,30.8,1.1112,80.12662538877919
07/09/2004,21.00.00,2.2,1088.0,-200.0,11.1,1019.0,-200.0,668.0,-200.0,1554.0,1165.0,26.3,34.1,1.1453,69.90102352457447
07/09/2004,22.00.00,-200.0,1055.0,-200.0,10.0,979.0,-200.0,694.0,-200.0,1517.0,1086.0,25.4,35.2,1.1288,69.97521247992675
07/09/2004,23.00.00,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,86.99209990816354
08/09/2004,00.00.00,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,69.7193058319306
08/09/2004,01.00.00,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,74.14775651951983
08/09/2004,02.00.00,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,79.53503883121452
08/09/2004,03.00.00,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,75.97240709804973
08/09/2004,04.00.00,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,65.78471852002727
08/09/2004,05.00.00,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,65.30040691955642
08/09/2004,06.00.00,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,50.675206180012985
08/09/2004,07.00.00,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,45.578353844163985
08/09/2004,08.00.00,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,32.702367936861386
08/09/2004,09.00.00,-200.0,1297.0,-200.0,34.5,1654.0,-200.0,848.0,-200.0,1366.0,1611.0,22.7,33.0,0.8987,31.376656505311946
08/09/2004,10.00.00,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,30.242867126477666
08/09/2004,11.00.00,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,20.709226356843967
08/09/2004,12.00.00,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,28.38947442923234
08/09/2004,13.00.00,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,17.431816588590983
08/09/2004,14.00.00,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,24.84946428130635
08/09/2004,15.00.00,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,28.008247872231948
08/09/2004,16.00.00,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,38.230537431759764
08/09/2004,17.00.00,3.4,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,39.3680117738407
08/09/2004,18.00.00,4.0,1325.0,-200.0,18.9,1266.0,477.0,926.0,188.0,1441.0,1543.0,32.4,19.8,0.9484,50.51945904877131
08/09/2004,19.00.00,4.7,1383.0,-200.0,24.1,1406.0,502.0,824.0,176.0,1582.0,1678.0,29.9,22.3,0.9235,63.658844544426735
08/09/2004,20.00.00,3.8,1254.0,-200.0,18.1,1241.0,420.0,873.0,163.0,1463.0,1431.0,28.2,24.8,0.936,66.58484037477342
08/09/2004,21.00.00,2.8,1221.0,-200.0,15.8,1174.0,344.0,874.0,155.0,1481.0,1413.0,26.8,28.9,1.0019,69.31960366638035
08/09/2004,22.00.00,2.6,1226.0,-200.0,14.6,1138.0,307.0,862.0,146.0,1481.0,1419.0,25.1,32.3,1.0131,71.98636951888187
08/09/2004,23.00.00,2.0,1100.0,-200.0,10.6,999.0,251.0,984.0,131.0,1361.0,1145.0,25.4,30.5,0.9722,71.26029394496302
09/09/2004,00.00.00,1.4,999.0,-200.0,7.5,879.0,180.0,1114.0,119.0,1261.0,960.0,24.9,28.3,0.8775,74.5668903950502
09/09/2004,01.00.00,1.2,980.0,-200.0,7.4,873.0,141.0,1088.0,98.0,1258.0,949.0,23.2,30.5,0.8558,83.79259908894531
09/09/2004,02.00.00,0.6,859.0,-200.0,3.8,698.0,105.0,1254.0,89.0,1157.0,819.0,22.3,33.6,0.8959,70.93730308307617
09/09/2004,03.00.00,0.3,814.0,-200.0,2.3,606.0,-200.0,1370.0,-200.0,1131.0,745.0,23.0,33.0,0.9184,68.4587784063331
09/09/2004,04.00.00,0.2,806.0,-200.0,2.3,605.0,74.0,1366.0,68.0,1132.0,725.0,21.4,35.7,0.8982,69.51578750662738
09/09/2004,05.00.00,0.4,813.0,-200.0,2.7,631.0,91.0,1327.0,65.0,1108.0,710.0,21.7,33.4,0.8545,66.32237647935452
09/09/2004,06.00.00,0.6,889.0,-200.0,4.9,760.0,143.0,1224.0,81.0,1213.0,806.0,20.3,35.5,0.8342,49.25761263207721
09/09/2004,07.00.00,3.0,1200.0,-200.0,18.2,1246.0,553.0,798.0,136.0,1574.0,1416.0,19.7,37.5,0.8501,39.78417697060007
09/09/2004,08.00.00,3.2,1289.0,-200.0,21.4,1335.0,542.0,724.0,130.0,1681.0,1521.0,21.0,35.6,0.8736,37.01264393276452
09/09/2004,09.00.00,3.5,1355.0,-200.0,21.3,1333.0,590.0,741.0,157.0,1691.0,1605.0,25.0,28.9,0.9025,30.38285854035634
09/09/2004,10.00.00,3.1,1277.0,-200.0,19.9,1292.0,590.0,800.0,171.0,1626.0,1481.0,31.0,21.9,0.9708,29.344637707022155
09/09/2004,11.00.00,2.2,1156.0,-200.0,14.8,1142.0,387.0,907.0,143.0,1490.0,1188.0,34.9,18.5,1.0189,17.574949266035627
09/09/2004,12.00.00,1.7,1054.0,-200.0,12.6,1071.0,252.0,1006.0,116.0,1380.0,940.0,37.1,15.0,0.9297,20.152023593203282
09/09/2004,13.00.00,2.0,1096.0,-200.0,13.0,1083.0,310.0,971.0,129.0,1430.0,986.0,35.0,17.3,0.9542,21.11551932830787
09/09/2004,14.00.00,2.5,1160.0,-200.0,16.2,1185.0,396.0,873.0,168.0,1522.0,1162.0,35.1,17.5,0.9733,27.151618057935796
09/09/2004,15.00.00,2.4,1148.0,-200.0,15.0,1149.0,329.0,924.0,152.0,1473.0,1047.0,35.4,16.6,0.9385,37.15612906753952
09/09/2004,16.00.00,2.9,1166.0,-200.0,16.2,1186.0,393.0,878.0,175.0,1500.0,1180.0,38.4,13.8,0.9221,37.18987865602903
09/09/2004,17.00.00,4.2,1315.0,-200.0,22.7,1370.0,522.0,794.0,212.0,1689.0,1399.0,37.6,14.5,0.9277,40.75873396408841
09/09/2004,18.00.00,5.4,1425.0,-200.0,32.3,1605.0,631.0,660.0,220.0,1920.0,2321.0,35.2,16.6,0.9242,49.7477149348209
09/09/2004,19.00.00,4.3,1329.0,-200.0,22.3,1360.0,435.0,704.0,175.0,1768.0,1894.0,31.2,25.5,1.1379,69.6660713224766
09/09/2004,20.00.00,3.6,1299.0,-200.0,16.6,1197.0,407.0,763.0,165.0,1688.0,1606.0,29.3,30.7,1.229,69.89873104787279
09/09/2004,21.00.00,2.0,1123.0,-200.0,11.0,1015.0,255.0,845.0,136.0,1470.0,1297.0,28.3,30.1,1.1392,77.9824936301966
09/09/2004,22.00.00,1.5,1089.0,-200.0,11.3,1024.0,180.0,831.0,111.0,1452.0,1182.0,27.4,31.5,1.133,81.96589105734861
09/09/2004,23.00.00,1.5,1081.0,-200.0,9.3,950.0,186.0,876.0,114.0,1434.0,1138.0,26.2,35.7,1.1929,83.8055484306368
10/09/2004,00.00.00,1.2,1031.0,-200.0,7.3,871.0,147.0,950.0,96.0,1393.0,972.0,25.2,38.1,1.2049,73.79074820332592
10/09/2004,01.00.00,1.0,969.0,-200.0,5.5,787.0,101.0,1035.0,75.0,1350.0,799.0,24.4,39.1,1.1784,72.90921409514885
10/09/2004,02.00.00,0.5,881.0,-200.0,3.5,680.0,69.0,1175.0,58.0,1251.0,630.0,23.7,39.1,1.1289,73.8064026454333
10/09/2004,03.00.00,0.5,869.0,-200.0,2.8,638.0,-200.0,1219.0,-200.0,1213.0,586.0,24.2,38.5,1.1491,67.4481662801682
10/09/2004,04.00.00,0.4,866.0,-200.0,2.9,644.0,49.0,1162.0,41.0,1218.0,629.0,24.5,38.5,1.1688,62.01700863490708
10/09/2004,05.00.00,0.5,895.0,-200.0,3.6,689.0,91.0,1134.0,55.0,1250.0,709.0,22.4,43.5,1.1624,56.001522064335774
10/09/2004,06.00.00,0.7,933.0,-200.0,5.5,786.0,144.0,1018.0,73.0,1306.0,858.0,22.3,43.8,1.1631,56.628537267561846
10/09/2004,07.00.00,2.4,1209.0,-200.0,15.5,1163.0,430.0,762.0,108.0,1606.0,1300.0,21.4,45.8,1.1515,29.14519530603864
10/09/2004,08.00.00,4.1,1417.0,-200.0,28.3,1511.0,606.0,587.0,147.0,1975.0,1676.0,22.9,41.3,1.1383,45.3698605116807
10/09/2004,09.00.00,3.0,1227.0,-200.0,17.8,1233.0,519.0,739.0,150.0,1594.0,1384.0,26.6,30.3,1.0378,28.12082736147905
10/09/2004,10.00.00,2.0,1093.0,-200.0,12.8,1076.0,353.0,871.0,131.0,1457.0,1125.0,30.3,23.0,0.977,26.943493713024807
10/09/2004,11.00.00,2.5,1135.0,-200.0,15.7,1170.0,429.0,867.0,144.0,1523.0,1189.0,32.8,18.9,0.9234,21.07384996357272
10/09/2004,12.00.00,2.4,1112.0,-200.0,15.4,1161.0,345.0,866.0,151.0,1499.0,1088.0,34.3,17.7,0.9416,16.372534629549566
10/09/2004,13.00.00,2.6,1147.0,-200.0,15.6,1168.0,417.0,858.0,165.0,1492.0,1118.0,33.3,18.9,0.9536,22.023659154584355
10/09/2004,14.00.00,1.9,1086.0,-200.0,12.6,1070.0,276.0,907.0,135.0,1423.0,924.0,33.0,20.1,0.9959,32.799883635678476
