Date,Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,Unnamed: 15,Unnamed: 16,Datetime
31/08/2004,07.00.00,-200.0,1309.0,,,1323.0,,505.0,,2098.0,1360.0,"23,1","60,0","1,6711",,,
31/08/2004,08.00.00,-200.0,1333.0,,,1460.0,,443.0,,2231.0,1455.0,"24,7","55,1","1,6872",,,
31/08/2004,09.00.00,-200.0,1209.0,,,1182.0,,546.0,,1911.0,1255.0,"27,7","46,1","1,6852",,,
31/08/2004,10.00.00,-200.0,1180.0,,,1157.0,,568.0,,1874.0,1202.0,"29,8","38,8","1,6029",,,
31/08/2004,11.00.00,-200.0,1204.0,,,1196.0,,552.0,,1884.0,1250.0,"31,5","32,6","1,4780",,,
31/08/2004,12.00.00,-200.0,1143.0,,,1119.0,,610.0,,1770.0,1103.0,"31,8","30,5","1,4083",,,
31/08/2004,13.00.00,-200.0,1120.0,,,1058.0,,626.0,,1716.0,1049.0,"31,4","31,8","1,4410",,,
31/08/2004,14.00.00,,1030.0,,,935.0,,726.0,,1583.0,791.0,"32,5","28,7","1,3796",,,
31/08/2004,15.00.00,,1058.0,,,1016.0,209.0,673.0,101.0,1625.0,832.0,"33,8","25,8","1,3338",,,
31/08/2004,16.00.00,,1040.0,,,882.0,132.0,756.0,71.0,1560.0,635.0,"34,5","28,6","1,5393",,,
31/08/2004,17.00.00,2.0,1093.0,,,981.0,166.0,666.0,82.0,1676.0,733.0,"32,7","33,0","1,5987",,,
31/08/2004,18.00.00,,1184.0,,,1119.0,243.0,594.0,104.0,1806.0,912.0,"31,4","35,4","1,5972",,,
31/08/2004,19.00.00,,1180.0,,,1121.0,247.0,568.0,105.0,1816.0,947.0,"27,7","43,5","1,5920",,,
31/08/2004,20.00.00,2.0,1079.0,,,988.0,165.0,633.0,87.0,1694.0,899.0,"26,2","47,8","1,5979",,,
31/08/2004,21.00.00,,1095.0,,,1032.0,187.0,621.0,98.0,1730.0,984.0,"25,7","48,7","1,5825",,,
31/08/2004,22.00.00,2.0,1073.0,,,1009.0,206.0,639.0,105.0,1655.0,955.0,"25,2","50,1","1,5800",,,
31/08/2004,23.00.00,,1063.0,,,991.0,200.0,655.0,104.0,1672.0,966.0,"24,4","53,4","1,6031",,,
01/09/2004,00.00.00,,1046.0,,,960.0,189.0,671.0,96.0,1637.0,899.0,"23,7","55,4","1,6031",,,2004-01-09
01/09/2004,01.00.00,,953.0,,,858.0,136.0,742.0,79.0,1544.0,780.0,"22,8","58,5","1,5992",,,2004-01-09
01/09/2004,02.00.00,,864.0,,,673.0,83.0,947.0,61.0,1412.0,636.0,"22,8","58,5","1,5985",,,2004-01-09
01/09/2004,03.00.00,,829.0,,,628.0,,994.0,,1378.0,577.0,"22,3","59,7","1,5889",,,2004-01-09
01/09/2004,04.00.00,,838.0,,,639.0,72.0,963.0,48.0,1391.0,596.0,"20,8","64,9","1,5710",,,2004-01-09
01/09/2004,05.00.00,,913.0,,,728.0,121.0,802.0,63.0,1418.0,887.0,"19,7","66,8","1,5184",,,2004-01-09
01/09/2004,06.00.00,,1039.0,,,921.0,268.0,687.0,92.0,1556.0,1115.0,"19,8","64,3","1,4678",,,2004-01-09
01/09/2004,07.00.00,,1252.0,,,1320.0,451.0,499.0,99.0,2001.0,1374.0,"20,6","62,3","1,4915",,,2004-01-09
01/09/2004,08.00.00,,1410.0,,,1669.0,458.0,393.0,117.0,2555.0,1644.0,"23,2","54,0","1,5143",,,2004-01-09
01/09/2004,09.00.00,,1217.0,,,1261.0,487.0,533.0,142.0,1941.0,1375.0,"26,3","43,1","1,4542",,,2004-01-09
01/09/2004,10.00.00,,1114.0,,,1077.0,319.0,633.0,121.0,1705.0,1199.0,"29,1","35,4","1,4008",,,2004-01-09
01/09/2004,11.00.00,,1026.0,,,1020.0,269.0,689.0,122.0,1603.0,992.0,"30,0","31,6","1,3176",,,2004-01-09
01/09/2004,12.00.00,,1051.0,,,1094.0,224.0,646.0,108.0,1675.0,966.0,"32,4","26,3","1,2594",,,2004-01-09
01/09/2004,13.00.00,2.0,1027.0,,,1024.0,162.0,700.0,80.0,1588.0,814.0,"31,3","29,1","1,3054",,,2004-01-09
01/09/2004,14.00.00,,996.0,,,992.0,189.0,722.0,93.0,1580.0,727.0,"31,1","28,6","1,2718",,,2004-01-09
01/09/2004,15.00.00,2.0,1028.0,,,1060.0,213.0,686.0,108.0,1601.0,806.0,"33,3","24,4","1,2320",,,2004-01-09
01/09/2004,16.00.00,,1030.0,,,1060.0,245.0,705.0,118.0,1588.0,852.0,"35,5","21,2","1,2022",,,2004-01-09
01/09/2004,17.00.00,,1133.0,,,1280.0,341.0,595.0,149.0,1791.0,1093.0,"34,6","22,0","1,1890",,,2004-01-09
01/09/2004,18.00.00,4.0,1180.0,,,1339.0,382.0,567.0,171.0,1868.0,1211.0,"33,3","23,6","1,1842",,,2004-01-09
01/09/2004,19.00.00,,1261.0,,,1446.0,358.0,528.0,154.0,2061.0,1346.0,"30,0","28,5","1,1896",,,2004-01-09
01/09/2004,20.00.00,3.0,1093.0,,,1133.0,288.0,599.0,122.0,1708.0,1200.0,"28,0","33,0","1,2264",,,2004-01-09
01/09/2004,21.00.00,,1068.0,,,1029.0,252.0,650.0,126.0,1612.0,1192.0,"27,2","37,4","1,3279",,,2004-01-09
01/09/2004,22.00.00,,1031.0,,,958.0,201.0,700.0,121.0,1560.0,1074.0,"26,6","39,9","1,3657",,,2004-01-09
01/09/2004,23.00.00,,1055.0,,,1037.0,225.0,635.0,125.0,1632.0,1161.0,"25,3","41,7","1,3247",,,2004-01-09
02/09/2004,00.00.00,2.0,1060.0,,,1029.0,242.0,622.0,126.0,1663.0,1210.0,"24,3","44,7","1,3432",,,2004-02-09
02/09/2004,01.00.00,,962.0,,,880.0,167.0,726.0,96.0,1484.0,1050.0,"24,4","45,6","1,3779",,,2004-02-09
02/09/2004,02.00.00,,874.0,,,776.0,99.0,846.0,73.0,1416.0,873.0,"23,1","49,9","1,3891",,,2004-02-09
02/09/2004,03.00.00,,832.0,,,661.0,,977.0,,1312.0,766.0,"22,7","51,3","1,3977",,,2004-02-09
02/09/2004,04.00.00,,834.0,,,709.0,87.0,907.0,65.0,1348.0,835.0,"21,8","54,1","1,4004",,,2004-02-09
02/09/2004,05.00.00,,865.0,,,745.0,164.0,866.0,90.0,1394.0,901.0,"21,0","56,9","1,3999",,,2004-02-09
02/09/2004,06.00.00,,903.0,,,803.0,87.0,819.0,58.0,1471.0,853.0,"21,8","55,5","1,4323",,,2004-02-09
02/09/2004,07.00.00,,1236.0,,,1297.0,93.0,542.0,27.0,1997.0,1321.0,"21,6","57,2","1,4607",,,2004-02-09
02/09/2004,08.00.00,,1464.0,,,1552.0,417.0,419.0,67.0,2366.0,1738.0,"22,8","54,2","1,4886",,,2004-02-09
02/09/2004,09.00.00,,1258.0,,,1261.0,406.0,514.0,96.0,1940.0,1603.0,"26,2","45,0","1,5098",,,2004-02-09
02/09/2004,10.00.00,-200.0,1203.0,,,1174.0,,577.0,,1824.0,1426.0,"30,8","34,8","1,5165",,,2004-02-09
02/09/2004,11.00.00,-200.0,1156.0,,,1127.0,,616.0,,1767.0,1295.0,"34,1","28,8","1,5105",,,2004-02-09
02/09/2004,12.00.00,-200.0,1106.0,,,1130.0,,623.0,,1726.0,1093.0,"35,9","24,7","1,4370",,,2004-02-09
02/09/2004,13.00.00,-200.0,1008.0,,,1037.0,,697.0,,1587.0,803.0,"33,7","25,1","1,2915",,,2004-02-09
02/09/2004,14.00.00,-200.0,1011.0,,,1017.0,,704.0,,1569.0,738.0,"34,4","24,0","1,2790",,,2004-02-09
02/09/2004,15.00.00,-200.0,1049.0,,,1100.0,,667.0,,1635.0,870.0,"36,4","20,3","1,2140",,,2004-02-09
02/09/2004,16.00.00,-200.0,1053.0,,,1108.0,,694.0,,1570.0,873.0,"38,7","17,3","1,1729",,,2004-02-09
02/09/2004,17.00.00,-200.0,1088.0,,,1159.0,,666.0,,1626.0,889.0,"37,2","18,9","1,1774",,,2004-02-09
02/09/2004,18.00.00,-200.0,1248.0,,,1454.0,,550.0,,1917.0,1599.0,"36,1","20,0","1,1767",,,2004-02-09
02/09/2004,19.00.00,-200.0,1374.0,,,1517.0,,490.0,,2069.0,1704.0,"32,8","29,4","1,4344",,,2004-02-09
02/09/2004,20.00.00,-200.0,1213.0,,,1210.0,,572.0,,1809.0,1424.0,"30,0","35,9","1,4958",,,2004-02-09
02/09/2004,21.00.00,-200.0,1108.0,,,1051.0,,640.0,,1616.0,1199.0,"28,7","38,2","1,4794",,,2004-02-09
02/09/2004,22.00.00,-200.0,1071.0,,,982.0,,649.0,,1557.0,1099.0,"28,1","40,4","1,5120",,,2004-02-09
02/09/2004,23.00.00,-200.0,1044.0,,,967.0,,672.0,,1540.0,1133.0,"27,4","41,4","1,4877",,,2004-02-09
03/09/2004,00.00.00,-200.0,1045.0,,,964.0,,666.0,,1554.0,1140.0,"26,4","44,0","1,4919",,,2004-03-09
03/09/2004,01.00.00,-200.0,1004.0,,,921.0,,699.0,,1495.0,1092.0,"24,9","47,9","1,4855",,,2004-03-09
03/09/2004,02.00.00,-200.0,944.0,,,796.0,,784.0,,1407.0,1021.0,"24,0","50,3","1,4760",,,2004-03-09
03/09/2004,03.00.00,-200.0,868.0,,,657.0,,921.0,,1356.0,764.0,"25,2","47,9","1,5129",,,2004-03-09
03/09/2004,04.00.00,-200.0,850.0,,,632.0,,954.0,,1316.0,803.0,"24,2","50,6","1,5011",,,2004-03-09
03/09/2004,05.00.00,-200.0,873.0,,,668.0,,911.0,,1354.0,744.0,"23,1","55,0","1,5357",,,2004-03-09
03/09/2004,06.00.00,-200.0,905.0,,,766.0,,842.0,,1438.0,818.0,"22,9","56,2","1,5522",,,2004-03-09
03/09/2004,07.00.00,-200.0,1249.0,,,1239.0,,540.0,,1953.0,1285.0,"22,0","59,3","1,5523",,,2004-03-09
03/09/2004,08.00.00,-200.0,1488.0,,,1653.0,,388.0,,2537.0,1782.0,"23,7","54,0","1,5627",,,2004-03-09
03/09/2004,09.00.00,-200.0,1300.0,,,1296.0,,489.0,,1989.0,1639.0,"26,7","45,7","1,5747",,,2004-03-09
03/09/2004,10.00.00,-200.0,1311.0,,,1267.0,,524.0,,1941.0,1662.0,"31,4","34,5","1,5599",,,2004-03-09
03/09/2004,11.00.00,-200.0,1232.0,,,1210.0,,565.0,,1832.0,1478.0,"34,5","28,5","1,5324",,,2004-03-09
03/09/2004,12.00.00,-200.0,1113.0,,,1096.0,,635.0,,1636.0,1050.0,"36,4","23,6","1,4064",,,2004-03-09
03/09/2004,13.00.00,-200.0,1048.0,,,1021.0,,698.0,,1570.0,846.0,"35,1","23,2","1,2884",,,2004-03-09
03/09/2004,14.00.00,-200.0,1054.0,,,1036.0,,697.0,,1585.0,830.0,"35,7","22,2","1,2765",,,2004-03-09
03/09/2004,15.00.00,-200.0,1104.0,,,1102.0,,670.0,,1609.0,1480.0,"37,6","19,6","1,2534",,,2004-03-09
03/09/2004,16.00.00,-200.0,1130.0,,,1113.0,,674.0,,1623.0,1127.0,"38,8","17,6","1,1979",,,2004-03-09
03/09/2004,17.00.00,,1229.0,,,1348.0,,565.0,,1830.0,1445.0,"39,3","16,0","1,1138",,,2004-03-09
03/09/2004,18.00.00,,1347.0,,,1382.0,,529.0,,1961.0,1543.0,"37,0","23,6","1,4639",,,2004-03-09
03/09/2004,19.00.00,,1424.0,,,1417.0,,488.0,,2092.0,1674.0,"33,2","30,1","1,5095",,,2004-03-09
03/09/2004,20.00.00,4.0,1305.0,,,1188.0,,546.0,,1843.0,1524.0,"31,0","33,1","1,4620",,,2004-03-09
03/09/2004,21.00.00,,1180.0,,,1088.0,,619.0,,1662.0,1339.0,"29,5","33,4","1,3562",,,2004-03-09
03/09/2004,22.00.00,,1029.0,,,904.0,,709.0,,1460.0,992.0,"29,1","36,7","1,4502",,,2004-03-09
03/09/2004,23.00.00,,1080.0,,,902.0,,702.0,,1516.0,1048.0,"27,8","40,7","1,5002",,,2004-03-09
04/09/2004,00.00.00,,1197.0,,,1029.0,,601.0,,1628.0,1362.0,"26,0","45,3","1,4999",,,2004-04-09
04/09/2004,01.00.00,,1006.0,,,845.0,,738.0,,1430.0,978.0,"25,8","45,4","1,4870",,,2004-04-09
04/09/2004,02.00.00,,987.0,,,820.0,,772.0,,1400.0,935.0,"25,4","45,9","1,4684",,,2004-04-09
04/09/2004,03.00.00,,958.0,,,735.0,,816.0,,1409.0,906.0,"25,2","46,4","1,4640",,,2004-04-09
04/09/2004,04.00.00,,962.0,,,747.0,,813.0,,1431.0,913.0,"23,0","52,7","1,4568",,,2004-04-09
04/09/2004,05.00.00,,958.0,,,744.0,,809.0,,1419.0,903.0,"22,1","54,5","1,4337",,,2004-04-09
04/09/2004,06.00.00,1.0,976.0,,,780.0,,795.0,,1467.0,898.0,"22,5","53,6","1,4422",,,2004-04-09
04/09/2004,07.00.00,,1088.0,,,945.0,,636.0,,1613.0,1165.0,"22,0","55,4","1,4436",,,2004-04-09
04/09/2004,08.00.00,,1159.0,,,1016.0,,595.0,,1681.0,1260.0,"23,4","51,6","1,4639",,,2004-04-09
04/09/2004,09.00.00,2.0,1156.0,,,988.0,,615.0,,1634.0,1250.0,"26,7","43,0","1,4808",,,2004-04-09
04/09/2004,10.00.00,,1202.0,,,1021.0,,649.0,,1644.0,1226.0,"31,3","32,9","1,4771",,,2004-04-09
04/09/2004,11.00.00,,1226.0,,,1080.0,,622.0,,1697.0,1188.0,"34,8","27,1","1,4837",,,2004-04-09
04/09/2004,12.00.00,,1181.0,,,1091.0,,638.0,,1637.0,1072.0,"38,3","21,5","1,4263",,,2004-04-09
04/09/2004,13.00.00,,1062.0,,,969.0,,729.0,,1459.0,782.0,"37,1","21,2","1,3107",,,2004-04-09
04/09/2004,14.00.00,,1013.0,,,897.0,,798.0,,1351.0,594.0,"37,3","20,3","1,2771",,,2004-04-09
04/09/2004,15.00.00,,1029.0,,,913.0,,787.0,,1373.0,607.0,"38,3","19,3","1,2736",,,2004-04-09
04/09/2004,16.00.00,,1144.0,,,1046.0,,682.0,,1564.0,879.0,"40,7","17,0","1,2793",,,2004-04-09
04/09/2004,17.00.00,,1159.0,,,1059.0,,664.0,,1580.0,945.0,"39,5","18,5","1,3076",,,2004-04-09
04/09/2004,18.00.00,,1113.0,,,978.0,,705.0,,1538.0,946.0,"36,6","22,6","1,3664",,,2004-04-09
04/09/2004,19.00.00,,1100.0,,,944.0,,730.0,,1524.0,882.0,"32,8","28,2","1,3842",,,2004-04-09
04/09/2004,20.00.00,,1037.0,,,890.0,,765.0,,1408.0,735.0,"30,7","30,7","1,3338",,,2004-04-09
04/09/2004,21.00.00,,1055.0,,,988.0,,720.0,,1490.0,874.0,"30,1","28,7","1,2052",,,2004-04-09
04/09/2004,22.00.00,,980.0,,,901.0,,812.0,,1369.0,731.0,"29,7","25,4","1,0440",,,2004-04-09
04/09/2004,23.00.00,,1083.0,,,1094.0,,706.0,,1537.0,926.0,"29,6","24,3","0,9889",,,2004-04-09
05/09/2004,00.00.00,,1399.0,,,1558.0,,473.0,,2052.0,1652.0,"28,0","29,1","1,0846",,,2004-05-09
05/09/2004,01.00.00,3.0,1194.0,,,1255.0,,555.0,,1694.0,1452.0,"27,2","33,3","1,1788",,,2004-05-09
05/09/2004,02.00.00,,970.0,,,870.0,,792.0,,1376.0,943.0,"27,5","30,9","1,1155",,,2004-05-09
05/09/2004,03.00.00,,898.0,,,721.0,,912.0,,1264.0,594.0,"27,1","33,3","1,1762",,,2004-05-09
05/09/2004,04.00.00,,929.0,,,769.0,,879.0,,1335.0,607.0,"26,4","35,1","1,1919",,,2004-05-09
05/09/2004,05.00.00,,913.0,,,734.0,,864.0,,1338.0,646.0,"25,6","37,6","1,2131",,,2004-05-09
05/09/2004,06.00.00,,854.0,,,600.0,,1102.0,,1252.0,542.0,"25,4","38,6","1,2352",,,2004-05-09
05/09/2004,07.00.00,,881.0,,,647.0,,964.0,,1250.0,550.0,"25,5","38,2","1,2296",,,2004-05-09
05/09/2004,08.00.00,,867.0,,,618.0,,1042.0,,1231.0,488.0,"27,0","34,3","1,2089",,,2004-05-09
05/09/2004,09.00.00,,885.0,,,638.0,,1059.0,,1248.0,484.0,"29,9","29,6","1,2296",,,2004-05-09
05/09/2004,10.00.00,,899.0,,,654.0,,1037.0,,1254.0,481.0,"31,9","26,8","1,2477",,,2004-05-09
05/09/2004,11.00.00,1.0,886.0,,,633.0,,1071.0,,1214.0,453.0,"33,0","23,5","1,1583",,,2004-05-09
05/09/2004,12.00.00,,864.0,,,651.0,,1096.0,,1193.0,443.0,"34,5","19,3","1,0369",,,2004-05-09
05/09/2004,13.00.00,,822.0,,,611.0,,1191.0,,1138.0,403.0,"33,2","19,0","0,9533",,,2004-05-09
05/09/2004,14.00.00,,810.0,,,597.0,,1255.0,,1106.0,361.0,"32,2","20,5","0,9699",,,2004-05-09
05/09/2004,15.00.00,,784.0,,,576.0,,1327.0,,1060.0,342.0,"32,6","17,5","0,8467",,,2004-05-09
05/09/2004,16.00.00,,823.0,,,633.0,,1228.0,,1103.0,366.0,"33,0","17,5","0,8683",,,2004-05-09
05/09/2004,17.00.00,,863.0,,,678.0,,1153.0,,1139.0,434.0,"32,9","17,5","0,8622",,,2004-05-09
05/09/2004,18.00.00,,880.0,,,728.0,,1046.0,,1167.0,514.0,"31,6","18,0","0,8243",,,2004-05-09
05/09/2004,19.00.00,,951.0,,,859.0,,897.0,,1267.0,718.0,"29,3","20,4","0,8162",,,2004-05-09
05/09/2004,20.00.00,,942.0,,,786.0,,930.0,,1245.0,705.0,"27,8","24,4","0,9002",,,2004-05-09
05/09/2004,21.00.00,,988.0,,,859.0,,845.0,,1341.0,799.0,"27,1","26,9","0,9524",,,2004-05-09
05/09/2004,22.00.00,,1008.0,,,845.0,,832.0,,1349.0,856.0,"26,3","29,5","0,9959",,,2004-05-09
05/09/2004,23.00.00,,965.0,,,769.0,,878.0,,1315.0,667.0,"25,9","32,9","1,0826",,,2004-05-09
06/09/2004,00.00.00,,957.0,,,717.0,,911.0,,1322.0,579.0,"25,3","36,9","1,1764",,,2004-06-09
06/09/2004,01.00.00,1.0,921.0,,,666.0,,954.0,,1288.0,480.0,"24,8","40,1","1,2378",,,2004-06-09
06/09/2004,02.00.00,,854.0,,,562.0,,1106.0,,1224.0,400.0,"24,3","42,9","1,2906",,,2004-06-09
06/09/2004,03.00.00,,826.0,,,504.0,,1250.0,,1204.0,385.0,"24,0","45,5","1,3404",,,2004-06-09
06/09/2004,04.00.00,-200.0,828.0,,,501.0,,1281.0,,1189.0,385.0,"23,9","47,4","1,3881",,,2004-06-09
06/09/2004,05.00.00,,892.0,,,580.0,,1076.0,,1271.0,516.0,"23,5","49,1","1,3991",,,2004-06-09
06/09/2004,06.00.00,,954.0,,,660.0,,938.0,,1342.0,728.0,"23,7","49,2","1,4195",,,2004-06-09
06/09/2004,07.00.00,,1120.0,,,890.0,,728.0,,1546.0,1035.0,"23,6","49,6","1,4247",,,2004-06-09
06/09/2004,08.00.00,,1096.0,,,921.0,,716.0,,1534.0,988.0,"24,3","45,4","1,3650",,,2004-06-09
06/09/2004,09.00.00,,1058.0,,,898.0,,749.0,,1470.0,977.0,"26,3","38,3","1,2932",,,2004-06-09
06/09/2004,10.00.00,,977.0,,,800.0,,843.0,,1372.0,778.0,"27,6","34,2","1,2464",,,2004-06-09
06/09/2004,11.00.00,,977.0,,,840.0,,827.0,,1390.0,736.0,"29,2","29,1","1,1586",,,2004-06-09
06/09/2004,12.00.00,,943.0,,,777.0,,880.0,,1333.0,632.0,"29,2","28,6","1,1423",,,2004-06-09
06/09/2004,13.00.00,,964.0,,,814.0,,850.0,,1369.0,689.0,"29,4","28,3","1,1434",,,2004-06-09
06/09/2004,14.00.00,,953.0,,,781.0,,889.0,,1356.0,641.0,"29,8","28,0","1,1558",,,2004-06-09
06/09/2004,15.00.00,,967.0,,,814.0,,854.0,,1385.0,703.0,"30,1","26,7","1,1217",,,2004-06-09
06/09/2004,16.00.00,,996.0,,,843.0,,840.0,,1394.0,765.0,"30,1","27,2","1,1406",,,2004-06-09
06/09/2004,17.00.00,,1091.0,,,1039.0,,699.0,,1586.0,923.0,"29,6","27,5","1,1229",,,2004-06-09
06/09/2004,18.00.00,,1114.0,,,1101.0,,663.0,,1632.0,1057.0,"29,6","27,7","1,1278",,,2004-06-09
06/09/2004,19.00.00,,1133.0,,,1101.0,,647.0,,1669.0,1105.0,"28,0","30,1","1,1226",,,2004-06-09
06/09/2004,20.00.00,,1031.0,,,921.0,,731.0,,1490.0,897.0,"26,8","33,8","1,1723",,,2004-06-09
06/09/2004,21.00.00,,952.0,,,787.0,,856.0,,1342.0,723.0,"25,7","35,8","1,1600",,,2004-06-09
06/09/2004,22.00.00,,949.0,,,804.0,,835.0,,1365.0,740.0,"25,4","35,2","1,1255",,,2004-06-09
06/09/2004,23.00.00,,932.0,,,752.0,,889.0,,1310.0,687.0,"25,0","37,3","1,1614",,,2004-06-09
07/09/2004,00.00.00,,966.0,,,774.0,,859.0,,1352.0,644.0,"24,6","40,5","1,2362",,,2004-07-09
07/09/2004,01.00.00,,888.0,,,653.0,,973.0,,1272.0,497.0,"24,2","43,8","1,3057",,,2004-07-09
07/09/2004,02.00.00,,847.0,,,634.0,,1012.0,,1258.0,525.0,"24,0","43,7","1,2876",,,2004-07-09
07/09/2004,03.00.00,,856.0,,,687.0,,955.0,,1260.0,726.0,"21,9","48,3","1,2522",,,2004-07-09
07/09/2004,04.00.00,,881.0,,,735.0,,876.0,,1308.0,783.0,"22,4","47,2","1,2593",,,2004-07-09
07/09/2004,05.00.00,,882.0,,,711.0,,936.0,,1310.0,741.0,"22,9","46,5","1,2861",,,2004-07-09
07/09/2004,06.00.00,,1016.0,,,888.0,169.0,776.0,64.0,1485.0,1040.0,"23,1","47,0","1,3122",,,2004-07-09
07/09/2004,07.00.00,,1228.0,,,1113.0,231.0,628.0,72.0,1719.0,1324.0,"23,7","46,2","1,3376",,,2004-07-09
07/09/2004,08.00.00,,1311.0,,,1350.0,232.0,529.0,73.0,1957.0,1486.0,"25,8","41,9","1,3688",,,2004-07-09
07/09/2004,09.00.00,,1081.0,,,983.0,145.0,703.0,64.0,1546.0,1079.0,"27,3","38,3","1,3669",,,2004-07-09
07/09/2004,10.00.00,,1104.0,,,993.0,170.0,705.0,74.0,1539.0,1081.0,"31,0","29,1","1,2885",,,2004-07-09
07/09/2004,11.00.00,,991.0,,,898.0,214.0,787.0,89.0,1412.0,806.0,"31,6","25,5","1,1638",,,2004-07-09
07/09/2004,12.00.00,,1008.0,,,980.0,,755.0,,1465.0,825.0,"32,5","21,2","1,0173",,,2004-07-09
07/09/2004,13.00.00,,986.0,,,1005.0,,752.0,,1439.0,907.0,"31,7","20,5","0,9428",,,2004-07-09
07/09/2004,14.00.00,,948.0,,,893.0,,828.0,,1374.0,768.0,"31,5","21,5","0,9768",,,2004-07-09
07/09/2004,15.00.00,,919.0,,,862.0,,851.0,,1293.0,697.0,"31,6","20,8","0,9562",,,2004-07-09
07/09/2004,16.00.00,,958.0,,,940.0,,820.0,,1380.0,728.0,"32,4","19,4","0,9279",,,2004-07-09
07/09/2004,17.00.00,,1037.0,,,1021.0,,747.0,,1451.0,786.0,"31,7","20,3","0,9336",,,2004-07-09
07/09/2004,18.00.00,,1120.0,,,1181.0,,653.0,,1604.0,1028.0,"31,1","21,0","0,9337",,,2004-07-09
07/09/2004,19.00.00,,1205.0,,,1294.0,,579.0,,1744.0,1317.0,"28,9","25,4","0,9933",,,2004-07-09
07/09/2004,20.00.00,,1172.0,,,1159.0,,597.0,,1653.0,1290.0,"27,4","30,8","1,1112",,,2004-07-09
07/09/2004,21.00.00,,1088.0,,,1019.0,,668.0,,1554.0,1165.0,"26,3","34,1","1,1453",,,2004-07-09
07/09/2004,22.00.00,-200.0,1055.0,,,979.0,,694.0,,1517.0,1086.0,"25,4","35,2","1,1288",,,2004-07-09
07/09/2004,23.00.00,-200.0,,,,,,,,,,-200,-200,-200,,,2004-07-09
08/09/2004,00.00.00,-200.0,,,,,,,,,,-200,-200,-200,,,2004-08-09
08/09/2004,01.00.00,-200.0,,,,,,,,,,-200,-200,-200,,,2004-08-09
08/09/2004,02.00.00,-200.0,,,,,,,,,,-200,-200,-200,,,2004-08-09
08/09/2004,03.00.00,-200.0,,,,,,,,,,-200,-200,-200,,,2004-08-09
08/09/2004,04.00.00,-200.0,,,,,,,,,,-200,-200,-200,,,2004-08-09
08/09/2004,05.00.00,-200.0,,,,,,,,,,-200,-200,-200,,,2004-08-09
08/09/2004,06.00.00,-200.0,,,,,,,,,,-200,-200,-200,,,2004-08-09
08/09/2004,07.00.00,-200.0,,,,,,,,,,-200,-200,-200,,,2004-08-09
08/09/2004,08.00.00,-200.0,,,,,,,,,,-200,-200,-200,,,2004-08-09
08/09/2004,09.00.00,-200.0,1297.0,,,1654.0,,848.0,,1366.0,1611.0,"22,7","33,0","0,8987",,,2004-08-09
08/09/2004,10.00.00,-200.0,,,,,,,,,,-200,-200,-200,,,2004-08-09
08/09/2004,11.00.00,-200.0,,,,,,,,,,-200,-200,-200,,,2004-08-09
08/09/2004,12.00.00,-200.0,,,,,,,,,,-200,-200,-200,,,2004-08-09
08/09/2004,13.00.00,-200.0,,,,,,,,,,-200,-200,-200,,,2004-08-09
08/09/2004,14.00.00,-200.0,,,,,,,,,,-200,-200,-200,,,2004-08-09
08/09/2004,15.00.00,-200.0,,,,,,,,,,-200,-200,-200,,,2004-08-09
08/09/2004,16.00.00,-200.0,,,,,,,,,,-200,-200,-200,,,2004-08-09
08/09/2004,17.00.00,,,,,,,,,,,-200,-200,-200,,,2004-08-09
08/09/2004,18.00.00,4.0,1325.0,,,1266.0,477.0,926.0,188.0,1441.0,1543.0,"32,4","19,8","0,9484",,,2004-08-09
08/09/2004,19.00.00,,1383.0,,,1406.0,502.0,824.0,176.0,1582.0,1678.0,"29,9","22,3","0,9235",,,2004-08-09
08/09/2004,20.00.00,,1254.0,,,1241.0,420.0,873.0,163.0,1463.0,1431.0,"28,2","24,8","0,9360",,,2004-08-09
08/09/2004,21.00.00,,1221.0,,,1174.0,344.0,874.0,155.0,1481.0,1413.0,"26,8","28,9","1,0019",,,2004-08-09
08/09/2004,22.00.00,,1226.0,,,1138.0,307.0,862.0,146.0,1481.0,1419.0,"25,1","32,3","1,0131",,,2004-08-09
08/09/2004,23.00.00,2.0,1100.0,,,999.0,251.0,984.0,131.0,1361.0,1145.0,"25,4","30,5","0,9722",,,2004-08-09
09/09/2004,00.00.00,,999.0,,,879.0,180.0,1114.0,119.0,1261.0,960.0,"24,9","28,3","0,8775",,,2004-09-09
09/09/2004,01.00.00,,980.0,,,873.0,141.0,1088.0,98.0,1258.0,949.0,"23,2","30,5","0,8558",,,2004-09-09
09/09/2004,02.00.00,,859.0,,,698.0,105.0,1254.0,89.0,1157.0,819.0,"22,3","33,6","0,8959",,,2004-09-09
09/09/2004,03.00.00,,814.0,,,606.0,,1370.0,,1131.0,745.0,"23,0","33,0","0,9184",,,2004-09-09
09/09/2004,04.00.00,,806.0,,,605.0,74.0,1366.0,68.0,1132.0,725.0,"21,4","35,7","0,8982",,,2004-09-09
09/09/2004,05.00.00,,813.0,,,631.0,91.0,1327.0,65.0,1108.0,710.0,"21,7","33,4","0,8545",,,2004-09-09
09/09/2004,06.00.00,,889.0,,,760.0,143.0,1224.0,81.0,1213.0,806.0,"20,3","35,5","0,8342",,,2004-09-09
